id,name,mass_g,fall,year,latitude,longitude
14667,littlerock,19050,found,1979,34.51667,-117.98333
22461,reckling_peak_a79001,3006,found,1979,-76.26667,159.25
22470,reckling_peak_a79015,10022,found,1979,-76.21541,158.5392
22797,saginaw,44500,found,1979,32.86583,-97.32306
23743,summerfield,6200,found,1979,34.76667,-102.41667
23768,suwanee_spring,1200,found,1979,34.95,-107.16667
24264,wild_horse,1360,found,1979,39.41667,-103.2
25618,yamato_790269,1269.2,found,1979,-71.5,35.66667
25794,yamato_790445,1574,found,1979,-71.5,35.66667
25797,yamato_790448,3480,found,1979,-71.5,35.66667
25811,yamato_790462,1371,found,1979,-71.5,35.66667
25868,yamato_790519,1388.4,found,1979,-71.5,35.66667
26072,yamato_790723,5483.2,found,1979,-71.5,35.66667
26073,yamato_790724,2166,found,1979,-71.5,35.66667
26088,yamato_790739,1831.3,found,1979,-71.5,35.66667
26098,yamato_790749,1714.8,found,1979,-71.5,35.66667
26295,yamato_790946,2507,found,1979,-71.5,35.66667
26306,yamato_790957,6175,found,1979,-71.5,35.66667
26313,yamato_790964,3335,found,1979,-71.5,35.66667
26377,yamato_791028,1053,found,1979,-71.5,35.66667
26437,yamato_791088,2138,found,1979,-71.5,35.66667
26558,yamato_791209,3288,found,1979,-71.5,35.66667
26661,yamato_791312,1841,found,1979,-71.5,35.66667
26755,yamato_791406,2048,found,1979,-71.5,35.66667
26849,yamato_791500,1252,found,1979,-71.5,35.66667
26888,yamato_791539,1907,found,1979,-71.5,35.66667
26979,yamato_791630,2243,found,1979,-71.5,35.66667
27059,yamato_791710,1607,found,1979,-71.5,35.66667
27066,yamato_791717,25322,found,1979,-71.5,35.66667
27125,yamato_791776,2543,found,1979,-71.5,35.66667
27134,yamato_791785,8826,found,1979,-71.5,35.66667
27194,yamato_791845,1559,found,1979,-71.5,35.66667
27218,yamato_791869,6784,found,1979,-71.5,35.66667
27254,yamato_791905,1847,found,1979,-71.5,35.66667
27274,yamato_791925,1311,found,1979,-71.5,35.66667
27275,yamato_791926,2602,found,1979,-71.5,35.66667
27305,yamato_791956,1015,found,1979,-71.5,35.66667
27310,yamato_791961,1387,found,1979,-71.5,35.66667
28085,yamato_792736,3904,found,1979,-71.5,35.66667
28110,yamato_792761,1719,found,1979,-71.5,35.66667
28113,yamato_792764,2649,found,1979,-71.5,35.66667
28118,yamato_792769,4232,found,1979,-71.5,35.66667
28119,yamato_792770,4179,found,1979,-71.5,35.66667
28120,yamato_792771,2697,found,1979,-71.5,35.66667
28121,yamato_792772,1044,found,1979,-71.5,35.66667
28517,yamato_793168,3859,found,1979,-71.5,35.66667
28550,yamato_793201,1087,found,1979,-71.5,35.66667
28563,yamato_793214,3111,found,1979,-71.5,35.66667
28584,yamato_793235,18126,found,1979,-71.5,35.66667
28724,yamato_793375,4864,found,1979,-71.5,35.66667
28750,yamato_793401,2554,found,1979,-71.5,35.66667
28757,yamato_793408,1140,found,1979,-71.5,35.66667
28793,yamato_793444,1099,found,1979,-71.5,35.66667
28813,yamato_793464,2801,found,1979,-71.5,35.66667
28845,yamato_793496,4583,found,1979,-71.5,35.66667
28888,yamato_793539,1224,found,1979,-71.5,35.66667
28998,yamato_794044,1228,found,1979,-71.5,35.66667
1929,allan_hills_a80101,8725,found,1980,-76.77389,159.275
5452,cosmo_newberry,2156,found,1980,-27.95,122.88333
7742,dumas_(b),2284,found,1980,35.925,-101.895
10125,forrest_002,26000,found,1980,-30.98333,127.88333
11437,guangrao,1900,fell,1980,37.1,118.4
12225,kaffir_(c),7947,found,1980,34.67167,-101.815
12228,kaidun,2000,fell,1980,15,48.3
14754,lunan,2520,fell,1980,24.8,103.3
15460,mccracken,1530,found,1980,38.525,-99.81
16631,mianchi,1100,fell,1980,34.8,111.7
16753,morton,6400,found,1980,33.71667,-102.76667
16897,nainital,5000,found,1980,29.36667,79.43333
17951,nullarbor_011,3388,found,1980,0,0
17952,nullarbor_012,7300,found,1980,0,0
17954,nullarbor_014,1733,found,1980,0,0
17955,nullarbor_015,3986,found,1980,0,0
18070,page_city,13630,found,1980,39.16667,-101.28333
22602,richland_springs,1900,fell,1980,31.25,-99.03333
22638,rock_creek,1641,found,1980,34.42222,-101.4975
22744,roosevelt_county_089,1615,found,1980,34.13333,-103.53333
23691,springlake,17300,found,1980,34.34444,-102.22361
24345,xi_ujimgin,5900,fell,1980,44.66667,117.5
56382,ragland_hill,11800,found,1980,34.78333,-103.66667
56577,retuerta_del_bullaque,100000,found,1980,39.45889,-4.3775
373,acuña,217700,found,1981,29.31667,-100.96667
433,akyumak,50000,fell,1981,39.91667,42.81667
1973,allan_hills_a81013,17727,found,1981,-76.747559999999993,158.84338
1975,allan_hills_a81015,5489,found,1981,-76.71367,158.78126
1976,allan_hills_a81016,3850.2,found,1981,-76.73294,158.80698
1977,allan_hills_a81017,1434.4,found,1981,-76.77361,159.2775
1978,allan_hills_a81018,2236.9,found,1981,-76.82601,158.19412
1979,allan_hills_a81019,1051.2,found,1981,-76.82743,158.21117
1980,allan_hills_a81020,1352.5,found,1981,-76.69333,159.07667
1987,allan_hills_a81027,3835.3,found,1981,-76.69,159.26305
1990,allan_hills_a81030,1851.6,found,1981,-76.70139,159.38861
1991,allan_hills_a81031,1594.9,found,1981,-76.705,159.37944
2312,anyujskij,100000,found,1981,66.9,164.2
5046,bilibino,1000000,found,1981,67.3,160.8
5052,binya,11300,found,1981,-34.225,146.38167
5297,cat_mountain,2700,found,1981,32.14833,-111.11167
5504,dahmani,18000,fell,1981,35.61667,8.83333
6617,davy_(b),3770,found,1981,29.00833,-97.70556
6618,dawn_(a),7682,found,1981,34.86,-102.12
7646,dimmitt_(b),2800,found,1981,34.48333,-102.32833
7650,divnoe,12700,found,1981,45.7,43.7
7769,edmonson_(b),14402,found,1981,34.28333,-101.83333
10028,eltanin,1200,found,1981,-57.78667,-90.79333
10184,friona,21900,found,1981,34.54,-102.56833
11465,gursum,34650,fell,1981,9.36667,42.41667
11866,hebei,1910,found,1981,0,0
12226,kaffir_(d),26760,found,1981,34.67167,-101.815
12242,kamyshla,1540,found,1981,54,52.2
12452,lamesa,16900,found,1981,32.88333,-101.88333
15371,machinga,93200,fell,1981,-15.21222,35.24222
18019,omolon,250000,fell,1981,64.02,161.80833
24051,tribune_(b),1470,found,1981,0,0
24064,tule_draw,2300,found,1981,34.66667,-102
24068,tulia_(c),4270,found,1981,0,0
24069,tulia_(d),17700,found,1981,34.60667,-101.76667
24126,ural,9400,found,1981,55.8,66
24328,wolsey,74830,found,1981,44.4,-98.53333
29077,yamato_81016,1006.33,found,1981,-71.5,35.66667
29110,yamato_81049,2748,found,1981,-71.5,35.66667
29136,yamato_81075,1161.37,found,1981,-71.5,35.66667
29185,yamato_81124,10790,found,1981,-71.5,35.66667
29193,yamato_81132,6607,found,1981,-71.5,35.66667
30406,zhongxiang,100000,found,1981,31.2,112.5
45978,lovina,8200,found,1981,-8.65,115.21667
479,allan_hills_82103,2529.2,found,1982,-76.89661,156.99137
4978,bayard,75000,found,1982,41.81667,-103.36667
7729,drayton,2350,found,1982,48.66667,-97.11667
7827,elephant_moraine_82602,1824.1,found,1982,-76.29139,157.20833
7828,elephant_moraine_82603,8210,found,1982,-76.29861,157.33083
7829,elephant_moraine_82604,1570.6,found,1982,-76.18333,157.16667
11448,gujargaon,2449,fell,1982,22.98333,76.05
11453,gunlock,6800,found,1982,37.28333,-113.78333
16896,naiman,1050,found,1982,42.83333,120.66667
18266,pecora_escarpment_82503,8308,found,1982,-85.63333,-68.7
18267,pecora_escarpment_82504,3093.6,found,1982,-85.67925,-68.72432
18268,pecora_escarpment_82505,3085.5,found,1982,-85.61621,-68.5873
18269,pecora_escarpment_82506,5316,found,1982,-85.69109,-67.71308
18907,qidong,1275,fell,1982,32.08333,121.5
22372,ragland,12100,found,1982,34.76778,-103.55
22562,reid_007,2050,found,1982,-30.65,128.40833
23917,thiel_mountains_82405,1115.7,found,1982,-85.25,-91
24251,wethersfield_(1982),2756,fell,1982,41.71056,-72.67361
24267,wilder,26600,found,1982,43.72444,-116.91167
29244,yamato_82050,1906.61,found,1982,-71.5,35.66667
29247,yamato_82053,2100,found,1982,-71.5,35.66667
29305,yamato_82111,9011,found,1982,-71.5,35.66667
29316,yamato_82122,1521.8,found,1982,-71.5,35.66667
29357,yamato_82163,3622,found,1982,-71.5,35.66667
29371,yamato_82177,1122.64,found,1982,-71.5,35.66667
29381,yamato_82187,1238.83,found,1982,-71.5,35.66667
29382,yamato_82188,2581,found,1982,-71.5,35.66667
521,allan_hills_83001,1568.6,found,1983,-76.72109,158.73715
595,allan_hills_83100,3019,found,1983,-76.71667,159.66667
597,allan_hills_83102,1786.2,found,1983,-77.04164,157.15458
603,allan_hills_83108,1519.4,found,1983,-77.04639,157.07722
5171,burkhala,1825,found,1983,63.8,149
5270,carichic,17000,found,1983,27.93333,-107.05
7767,edmond,4000,found,1983,39.76667,-99.91667
7790,el_bahrain,14000,found,1983,28.6,26.4
7843,elephant_moraine_83201,1059.8,found,1983,-76.295,157.28833
7844,elephant_moraine_83202,1213.2,found,1983,-76.29944,157.21694
7849,elephant_moraine_83207,1238.3,found,1983,-76.26889,157.1725
7855,elephant_moraine_83213,2727,found,1983,-76.28278,157.23195
7856,elephant_moraine_83214,1397.5,found,1983,-76.28611,157.24472
7869,elephant_moraine_83227,1973,found,1983,-76.3,157.27306
7870,elephant_moraine_83228,1206,found,1983,-76.28528,157.23889
10109,flandreau,21360,found,1983,44.04833,-96.59167
10868,gaylord,8480,found,1983,39.61667,-98.7
11177,grayton,11300,found,1983,30.31167,-86.16667
11180,great_bend,28770,found,1983,38.395,-98.91583
12035,inland_forts_83500,2523,found,1983,-77.63333,161
12061,ivanovka,8870,found,1983,54.5,52.8
12208,julesburg,57900,found,1983,39.975,-102.26667
12300,kidairat,100000,fell,1983,14,28
14643,lewiston,4416,found,1983,34.00833,-103.60278
15436,maryville,1443,fell,1983,35.8,-84.1
16981,ningqiang,4610,fell,1983,32.925,105.90667
18065,ozernoe,1830,found,1983,54.9,62.8
18115,patricia,14900,found,1983,32.5,-102.03333
22600,richfield,40800,found,1983,37.22222,-101.68139
23118,san_borjita,12300,found,1983,-27.55861,-56.13444
23175,sappa,5950,found,1983,39.84433,-100.51
23524,sharon_springs,23400,found,1983,38.77083,-101.79833000000001
23657,snyder,16900,found,1983,32.71667,-100.91667
23775,tabbita,3100,found,1983,-34.05,145.83333
24177,villa_coronado,2900,found,1983,26.75,-105.25
24201,walcott,2000,found,1983,32.4,-101.95
24224,waverly,4400,found,1983,32.68333,-85.56667
31302,rahimyar_khan,67225,fell,1983,28.225,70.2
54609,zhaoping,2000000,found,1983,24.23333,111.18333
604,allan_hills_84001,1930.9,found,1984,-76.92031,156.77355
605,allan_hills_84002,7554,found,1984,-76.74254,158.82886
606,allan_hills_84003,3088.7,found,1984,-76.73217,158.6696
607,allan_hills_84004,9000,found,1984,-76.73156,158.67942
608,allan_hills_84005,12000,found,1984,-76.89102,156.89321
609,allan_hills_84006,16000,found,1984,-76.76228,158.77438
657,allan_hills_84055,6900.5,found,1984,-76.72944,158.74157
658,allan_hills_84056,2140.3,found,1984,-76.71667,159.66667
660,allan_hills_84058,2002.5,found,1984,-77.02175,156.99984
666,allan_hills_84064,1889.1,found,1984,-76.91491,156.9387
667,allan_hills_84065,1641.7,found,1984,-76.89909,156.83414
670,allan_hills_84068,1114.1,found,1984,-76.92766,156.94055
671,allan_hills_84069,1136.3,found,1984,-76.75137,158.84018
672,allan_hills_84070,3951.7,found,1984,-76.90824,156.8802
5204,camel_donga,25000,found,1984,-30.31667,126.61667
5374,claxton,1455,fell,1984,32.1025,-81.87278
6602,darinskoe,11200,found,1984,51.41667,51.96667
10852,gan_gan,83000,found,1984,-42.66667,-68.08333
11449,gujba,100000,fell,1984,11.49167,11.65833
12209,jumapalo,32490,fell,1984,-7.71667,111.2
12387,kybo_001,2492.7,found,1984,-31.18333,126.41667
12762,lemmon,6680,found,1984,45.93333,-102.18333
15378,macy,42000,found,1984,34.21667,-103.91667
15384,mafuta,71500,found,1984,-16.9025,30.40722
16686,millrose,7464,found,1984,-26.33333,121
18014,oliver,6690,found,1984,41.2,-103.68333
18060,owasco,168400,found,1984,41.2,-103.68333
22362,quijingue,59000,found,1984,-10.75,-39.21667
24088,twannberg,20689,found,1984,47.12444,7.17889
29457,yamato_8410,1427.07,found,1984,-71.5,35.66667
29482,yamato_8435,6748,found,1984,-71.5,35.66667
30391,zaoyang,14250,fell,1984,32.3,112.75
30404,zhaodong,42000,fell,1984,45.81667,125.91667
44882,gashua,4162,fell,1984,12.85,11.03333
459,aldama_(a),11000,found,1985,28.83333,-105.86667
882,allan_hills_85016,1412,found,1985,-76.99984,156.95922
883,allan_hills_85017,2361.4,found,1985,-76.9033,156.75663
5333,chaunskij,1990,found,1985,69.1,172.6
10872,geologists_range_85700,2409,found,1985,-82.5,155.5
11204,griffith,6000,found,1985,33.71667,-102.81667
11209,grosvenor_mountains_85200,3821.6,found,1985,-85.66667,175
11210,grosvenor_mountains_85201,1400.7,found,1985,-85.66667,175
11212,grosvenor_mountains_85203,1450.4,found,1985,-85.66667,175
11213,grosvenor_mountains_85204,1754.7,found,1985,-85.66667,175
11215,grosvenor_mountains_85206,2420.1,found,1985,-85.66667,175
11216,grosvenor_mountains_85207,2372.1,found,1985,-85.66667,175
11217,grosvenor_mountains_85208,1356.9,found,1985,-85.66667,175
11218,grosvenor_mountains_85209,1126.1,found,1985,-85.66667,175
11222,grosvenor_mountains_85213,4364.4,found,1985,-85.66667,175
12396,la_criolla,45000,fell,1985,-31.23333,-58.16667
12789,lewis_cliff_85319,11491,found,1985,-84.26398,161.39532
12790,lewis_cliff_85320,110224,found,1985,-84.26223,161.41628
17194,northwest_africa_1242,7000,found,1985,0,0
18063,oxford,6000,found,1985,40.16667,-99.66667
23746,sunray,4300,found,1985,36,-101.83333
23769,sverdlovsk,4500,found,1985,57,62.7
24242,wells,4135,found,1985,33.05,-101.93333
2356,asuka_8602,1595,found,1986,-72.83333,24.5
5423,cook_003,1536.9,found,1986,-30.31833,129.06333
6540,daraj_001,30000,found,1986,29.6425,11.73222
6541,daraj_002,4000,found,1986,29.865,11.69167
6543,daraj_004,1470,found,1986,29.865,11.69167
6547,daraj_008,1270,found,1986,29.57889,11.74944
6550,daraj_011,2600,found,1986,29.50639,11.49861
6554,daraj_015,2100,found,1986,29.56306,12.03083
6560,daraj_101,2800,found,1986,29.64778,11.74694
6564,daraj_105,1539,found,1986,29.63139,11.76194
6575,daraj_116,2300,found,1986,29.50944,11.80611
10070,fairview,28800,found,1986,34.10139,-102.65
11825,hardesty,8580,found,1986,36.57,-101.19
12342,kokubunji,11510,fell,1986,34.3,133.95
12464,lanxi,1282,fell,1986,46.24167,126.19611
12951,lewis_cliff_86011,3397.5,found,1986,-84.27992,161.61113
12952,lewis_cliff_86012,2157.4,found,1986,-84.27739,161.63678
12953,lewis_cliff_86013,1812.2,found,1986,-84.27678,161.64698
13420,lewis_cliff_86490,2209.1,found,1986,-84.25413,161.35013
16752,morro_la_mina,1430,found,1986,-24.24667,-68.85333
17967,nyanga_lake_002,1048.9,found,1986,-29.62833,126.32167
18043,otinapa,8400,found,1986,24.18333,-105.03333
18050,oued_el_hadjar,1215.5,fell,1986,30.18,-6.57717
18084,pampa_(b),10000,found,1986,-23.2,-70.43333
18085,pampa_(c),25000,found,1986,-23.2,-70.43333
18086,pampa_(d),12800,found,1986,-23.2,-70.43333
19002,queen_alexandra_range_86900,1532.3,found,1986,-84.60358,162.45587
22371,raghunathpura,10200,fell,1986,27.72528,76.465
22565,reid_010,8220,found,1986,-30.32167,128.85
22566,reid_011,4760,found,1986,-30.21667,128.3
22588,renfrow,81600,found,1986,36.98667,-97.555
22770,roundsprings,6000,found,1986,39.16667,-98.43333
23133,sand_creek,2443,found,1986,39.43,-99.995
23662,soledade,68000,found,1986,-29.05,-51.43333
23738,suizhou,260000,fell,1986,31.61667,113.46667
23984,tianzhang,2232,fell,1986,32.94667,118.99
24340,wuan,50000,fell,1986,36.75,114.25
30293,yamato_86787,4771,found,1986,-71.5,35.66667
30302,yamato_86796,6140,found,1986,-71.5,35.66667
48976,ocate,6400,found,1986,36.29533,-105.04833000000001
1038,allan_hills_87900,8000,found,1987,-76.75009,159.34471
2365,asuka_87008,1071.86,found,1987,-72,26
2367,asuka_87010,2066.83,found,1987,-72,26
2386,asuka_87029,5443.51,found,1987,-72,26
2391,asuka_87034,19064.5,found,1987,-72,26
2608,asuka_87251,46000,found,1987,-72,26
2629,asuka_87272,5706,found,1987,-72,26
2665,asuka_87308,6060,found,1987,-72,26
2694,asuka_87337,2642,found,1987,-72,26
2696,asuka_87339,1103.15,found,1987,-72,26
2707,asuka_87350,1268.84,found,1987,-72,26
5192,caddo_county,18000,found,1987,35,-98.33333
8051,elephant_moraine_87500,8132,found,1987,-76.05029,156.07013
8052,elephant_moraine_87501,4403,found,1987,-76.04325,156.08694
8053,elephant_moraine_87502,1810.1,found,1987,-76.28503,156.49716
8054,elephant_moraine_87503,1734.5,found,1987,-76.27468,156.491
8083,elephant_moraine_87533,7364.8,found,1987,-76.18333,157.16667
8084,elephant_moraine_87534,1155.3,found,1987,-76.18333,157.16667
8085,elephant_moraine_87535,1230.8,found,1987,-76.27512,156.36181
8086,elephant_moraine_87536,7526.4,found,1987,-76.18333,157.16667
8087,elephant_moraine_87537,3702,found,1987,-76.27247,157.15495
8088,elephant_moraine_87538,11894,found,1987,-76.18333,157.16667
8089,elephant_moraine_87539,2928.5,found,1987,-76.04491,156.06704
8090,elephant_moraine_87540,1172.4,found,1987,-76.28432,157.2153
8091,elephant_moraine_87541,1161.4,found,1987,-75.98619,155.69836
8093,elephant_moraine_87543,1761.9,found,1987,-76.18333,157.16667
8094,elephant_moraine_87544,1499.4,found,1987,-76.18333,157.16667
8096,elephant_moraine_87546,2018.2,found,1987,-76.18333,157.16667
8097,elephant_moraine_87547,1223.2,found,1987,-76.04544,156.09938
8100,elephant_moraine_87550,1639.8,found,1987,-76.18333,157.16667
8104,elephant_moraine_87554,1293.5,found,1987,-76.2723,156.51413
12034,ingella_station,50000,found,1987,-25.55,142.78333
12466,laochenzhen,14250,fell,1987,33.13333,115.16667
13503,lewis_cliff_87029,4026.6,found,1987,-84.28333,161.08333
13504,lewis_cliff_87030,7986.5,found,1987,-84.28333,161.08333
13505,lewis_cliff_87031,1315.1,found,1987,-84.34704,161.34955
13506,lewis_cliff_87032,1581.8,found,1987,-84.3403,161.40292
13507,lewis_cliff_87033,1264.2,found,1987,-84.28333,161.08333
15245,macalpine_hills_87302,1094.6,found,1987,-84.21667,160.5
15247,macalpine_hills_87304,1433,found,1987,-84.21667,160.5
15248,macalpine_hills_87305,1244.2,found,1987,-84.21667,160.5
15249,macalpine_hills_87306,1198.7,found,1987,-84.21667,160.5
15250,macalpine_hills_87307,1055.6,found,1987,-84.21667,160.5
15416,maria_da_fé,18000,found,1987,-22.3,-45.36667
18087,pampa_(e),10000,found,1987,-23.2,-70.43333
19004,queen_alexandra_range_87401,4866.2,found,1987,-84.41511,163.67432
23739,sukhoj_liman,48000,found,1987,46.4,30.8
30387,zagora,50000,found,1987,30.36667,-5.85
3424,asuka_880715,1909.25,found,1988,-72,26
3479,asuka_880770,1166.03,found,1988,-72,26
3708,asuka_880999,1591.18,found,1988,-72,26
3770,asuka_881061,1244.18,found,1988,-72,26
3782,asuka_881073,3437,found,1988,-72,26
3784,asuka_881075,1015.56,found,1988,-72,26
3800,asuka_881091,1049.54,found,1988,-72,26
3801,asuka_881092,4188,found,1988,-72,26
3833,asuka_881124,1136.8,found,1988,-72,26
3855,asuka_881146,1989.35,found,1988,-72,26
3938,asuka_881229,1321.22,found,1988,-72,26
4065,asuka_881356,1403.55,found,1988,-72,26
4089,asuka_881380,1202.08,found,1988,-72,26
4104,asuka_881395,2140.93,found,1988,-72,26
4248,asuka_881539,1896.48,found,1988,-72,26
4317,asuka_881608,1143.05,found,1988,-72,26
4478,asuka_881769,1079.28,found,1988,-72,26
4494,asuka_881785,8121,found,1988,-72,26
4523,asuka_881814,1688.57,found,1988,-72,26
4541,asuka_881832,3078.02,found,1988,-72,26
4556,asuka_881847,1279.71,found,1988,-72,26
4559,asuka_881850,1024.01,found,1988,-72,26
4564,asuka_881855,1343.04,found,1988,-72,26
4566,asuka_881857,1182.89,found,1988,-72,26
4586,asuka_881877,2569,found,1988,-72,26
4596,asuka_881887,2095,found,1988,-72,26
4608,asuka_881899,6567,found,1988,-72,26
4622,asuka_881913,1625,found,1988,-72,26
4685,asuka_881976,3327,found,1988,-72,26
4687,asuka_881978,1650.55,found,1988,-72,26
4695,asuka_881986,10147,found,1988,-72,26
4700,asuka_881991,1071.19,found,1988,-72,26
4714,asuka_882005,1131.49,found,1988,-72,26
4730,asuka_882021,3547,found,1988,-72,26
4732,asuka_882023,1115.45,found,1988,-72,26
4735,asuka_882026,1446.84,found,1988,-72,26
4751,asuka_882042,2504,found,1988,-72,26
4767,asuka_882058,2902,found,1988,-72,26
4771,asuka_882062,1728.59,found,1988,-72,26
4772,asuka_882063,1171.38,found,1988,-72,26
4802,asuka_882093,1606.34,found,1988,-72,26
